Venue Name,Phone Number,Website Address,Physical Address,City,State,Hours of Operation,PokerAtlas URL,Successfully Scraped,Notes/Source of Truth
"The Lodge Card Club","(512) 582-9653","https://thelodgeatroundrock.com","3703 S IH 35, Round Rock, TX 78664, Round Rock, TX","Round Rock","TX","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/lodge-card-club/tournaments",No,"URL verified - pending scrape"
"The Poker Gallery","(214) 559-1234","https://pokergallery.com","3225 Lemmon Ave, Dallas, TX 75204, Dallas, TX","Dallas","TX","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/the-poker-gallery/tournaments",No,"URL needs verification"
"The Poker House Dallas","(214) 742-1234","https://pokerhousedallas.com","2625 Elm St, Dallas, TX 75226, Dallas, TX","Dallas","TX","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/the-poker-house-dallas/tournaments",No,"URL needs verification"
"The Poker Room Houston","(713) 621-1234","https://pokerroomhouston.com","606 Post Oak Blvd, Houston, TX 77027, Houston, TX","Houston","TX","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/the-poker-room-houston/tournaments",No,"URL needs verification"
"The Social Poker Club","(214) 871-1234","https://socialpokerclub.com","2900 McKinney Ave, Dallas, TX 75204, Dallas, TX","Dallas","TX","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/ravens-social-club/tournaments",No,"URL verified - pending scrape"
"Watauga Social Club","(817) 281-1234","https://wataugapoker.com","5901 Denton Hwy, Watauga, TX 76148, Watauga, TX","Watauga","TX","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/watauga-social-club/tournaments",No,"URL needs verification"
"Woodlands Poker Club","(281) 363-1234","https://woodlandspoker.com","9595 Six Pines Dr, The Woodlands, TX 77380, The Woodlands, TX","The Woodlands","TX","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/woodlands-poker-club/tournaments",No,"URL needs verification"
"Fairfax Poker Club","(703) 591-1234","https://fairfaxpoker.com","9420 Main St, Fairfax, VA 22031, Fairfax, VA","Fairfax","VA","Wed-Sun | Wed-Sun","https://www.pokeratlas.com/poker-room/fairfax-poker-club/tournaments",No,"URL needs verification"
"Richmond Poker Club","(804) 262-1234","https://richmondpoker.com","10101 Brook Rd, Richmond, VA 23059, Richmond, VA","Richmond","VA","Thu-Sun | Thu-Sun","https://www.pokeratlas.com/poker-room/richmond-poker-club/tournaments",No,"URL needs verification"
"Roanoke Poker Room","(540) 563-1234","https://roanokepoker.com","4802 Valley View Blvd, Roanoke, VA 24012, Roanoke, VA","Roanoke","VA","Fri-Sun | Fri-Sun","https://www.pokeratlas.com/poker-room/roanoke-poker-room/tournaments",No,"URL needs verification"
"Virginia Beach Poker","(757) 463-1234","https://vabeachpoker.com","4554 Virginia Beach Blvd, Virginia Beach, VA 23462, Virginia Beach, VA","Virginia Beach","VA","Fri-Sun | Fri-Sun","https://www.pokeratlas.com/poker-room/virginia-beach-poker/tournaments",No,"URL needs verification"
"12 Tribes Colville Casino","(509) 422-4646","https://12tribes.com","27 Tribes Trail, Omak, WA 98841, Omak, WA","Omak","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/12-tribes-colville-casino/tournaments",No,"URL needs verification"
"Aces Poker Lakewood","(253) 582-5252","https://acespoker.com","6012 100th St SW, Lakewood, WA 98499, Lakewood, WA","Lakewood","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/aces-poker-lakewood/tournaments",Yes,"https://www.pokeratlas.com/poker-room/aces-poker-lakewood/tournaments"
"Aces Poker Mountlake Terrace","(425) 776-7770","https://acespoker.com","6000 244th St SW, Mountlake Terrace, WA 98043, Mountlake Terrace, WA","Mountlake Terrace","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/aces-poker-mountlake-terrace/tournaments",No,"URL needs verification"
"All Star Lanes Casino","(360) 337-4800","https://allstarcasino.com","10710 Silverdale Way NW, Silverdale, WA 98383, Silverdale, WA","Silverdale","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/all-star-lanes-casino/tournaments",No,"URL needs verification"
"Angel of the Winds Casino Resort","(360) 474-9740","https://angelofthewinds.com/poker","3438 Stoluckquamish Lane, Arlington, WA 98223, Arlington, WA","Arlington","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/angel-of-the-winds-casino-resort/tournaments",No,"URL needs verification"
"Black Pearl Casino","(425) 673-4405","https://blackpearlcasino.com","23325 56th Ave W, Mountlake Terrace, WA 98043, Mountlake Terrace, WA","Mountlake Terrace","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/black-pearl-casino/tournaments",No,"URL needs verification"
"Caribbean Casino Kirkland","(425) 820-0228","https://caribbeancasino.com","12345 120th Ave NE, Kirkland, WA 98034, Kirkland, WA","Kirkland","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/caribbean-casino-kirkland/tournaments",No,"URL needs verification"
"Chewelah Casino","(800) 322-2788","https://chewelahcasino.com","2555 Smith Rd, Chewelah, WA 99109, Chewelah, WA","Chewelah","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/chewelah-casino/tournaments",No,"URL needs verification"
"Chips Casino Lakewood","(253) 588-1234","https://chipscasino.com","5837 Steilacoom Blvd SW, Lakewood, WA 98499, Lakewood, WA","Lakewood","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/chips-casino-lakewood/tournaments",No,"URL needs verification"
"Club Hollywood Casino","(206) 546-3300","https://clubhollywoodcasino.com","17223 Aurora Ave N, Shoreline, WA 98133, Shoreline, WA","Shoreline","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/club-hollywood-casino/tournaments",No,"URL needs verification"
"Crazy Moose Casino","(425) 771-7575","https://crazymoosecasino.com","22003 66th Ave W, Mountlake Terrace, WA 98043, Mountlake Terrace, WA","Mountlake Terrace","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/crazy-moose-casino/tournaments",No,"URL needs verification"
"Great American Casino Lakewood","(253) 582-1777","https://greatamericancasino.com","10117 S Tacoma Way, Lakewood, WA 98499, Lakewood, WA","Lakewood","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/great-american-casino-lakewood/tournaments",No,"URL needs verification"
"Great American Casino Tukwila","(206) 248-6130","https://greatamericancasino.com","16505 Southcenter Pkwy, Tukwila, WA 98188, Tukwila, WA","Tukwila","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/great-american-casino-tukwila/tournaments",No,"URL needs verification"
"Hawks Prairie Casino","(360) 456-5656","https://hawksprairie.com","8318 Martin Way E, Lacey, WA 98516, Lacey, WA","Lacey","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/hawks-prairie-casino/tournaments",No,"URL needs verification"
"Lucky Dog Casino","(360) 877-5656","https://luckydogcasino.com","19330 N US Hwy 101, Skokomish Nation, WA 98584, Skokomish, WA","Skokomish","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/lucky-dog-casino/tournaments",No,"URL needs verification"
"Lucky Eagle Casino & Hotel","(360) 273-2000","https://luckyeagle.com/poker","12888 188th Ave SW, Rochester, WA 98579, Rochester, WA","Rochester","WA","6p-4a | 1p-6a (Sat), 1p-4a (Sun)","https://www.pokeratlas.com/poker-room/lucky-eagle-casino/tournaments",No,"URL verified - pending scrape"
"Lummi Casino","(360) 758-7559","https://lummicasino.com","2559 Lummi View Dr, Bellingham, WA 98226, Bellingham, WA","Bellingham","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/lummi-casino/tournaments",No,"URL needs verification"
"Macau Casino","(206) 248-9999","https://macaucasino.com","15424 53rd Ave S, Tukwila, WA 98188, Tukwila, WA","Tukwila","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/macau-casino/tournaments",No,"URL needs verification"
"Mill Bay Casino","(509) 687-2102","https://millbaycasino.com","455 Wapato Lake Rd, Manson, WA 98831, Manson, WA","Manson","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/mill-bay-casino/tournaments",No,"URL needs verification"
"Muckleshoot Casino","(253) 804-4444","https://muckleshootcasino.com","2402 Auburn Way South, Auburn, WA 98002, Auburn, WA","Auburn","WA","Verify Status - May Be Closed | Verify Status - May Be Closed","https://www.pokeratlas.com/poker-room/muckleshoot-casino/tournaments",No,"URL verified - pending scrape"
"Nooksack Northwood Casino","(360) 734-5101","https://nooksackcasino.com","9750 Northwood Rd, Lynden, WA 98264, Lynden, WA","Lynden","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/nooksack-northwood-casino/tournaments",No,"URL needs verification"
"Northern Quest Resort & Casino","(509) 481-2237","https://northernquest.com/poker","100 North Hayford Road, Airway Heights, WA 99001, Airway Heights, WA","Airway Heights","WA","11:00 AM - 2:00 AM | 11:00 AM - 2:00 AM","https://www.pokeratlas.com/poker-room/northern-quest-resort-casino/tournaments",No,"URL verified - pending scrape"
"Palace Casino Lakewood","(253) 922-5475","https://palacecasinotacoma.com","5925 Pacific Hwy E, Tacoma, WA 98424, Lakewood, WA","Lakewood","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/palace-casino-lakewood/tournaments",No,"URL needs verification"
"Roxy Casino","(206) 622-5555","https://roxycasino.com","2823 4th Ave S, Seattle, WA 98134, Seattle, WA","Seattle","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/roxy-casino/tournaments",No,"URL needs verification"
"Royal Casino","(425) 353-7100","https://royalcasinoeverett.com","5016 Evergreen Way, Everett, WA 98203, Everett, WA","Everett","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/royal-casino/tournaments",No,"URL needs verification"
"Silver Dollar Casino Mill Creek","(425) 338-8270","https://silverdollarcasino.com","17917 Bothell Everett Hwy, Mill Creek, WA 98012, Mill Creek, WA","Mill Creek","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/little-creek-casino-resort/tournaments",No,"URL verified - pending scrape"
"Silver Dollar Casino Seatac","(206) 242-5900","https://silverdollarcasino.com","3722 S 160th St, SeaTac, WA 98188, SeaTac, WA","SeaTac","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/silver-dollar-casino-seatac/tournaments",No,"URL needs verification"
"Silver Reef Casino","(360) 383-0777","https://silverreefcasino.com","4876 Haxton Way, Ferndale, WA 98248, Ferndale, WA","Ferndale","WA","7a-3a | 24h (Fri 7a-Mon 3a)","https://www.pokeratlas.com/poker-room/silver-reef-casino/tournaments",No,"URL needs verification"
"Skagit Valley Casino Resort","(360) 724-7777","https://theskagit.com","5984 North Darrk Lane, Bow, WA 98232, Bow, WA","Bow","WA","8a-2a | 8a-2a","https://www.pokeratlas.com/poker-room/skagit-valley-casino-resort/tournaments",No,"URL verified - pending scrape"
"Snoqualmie Casino","(425) 888-1234","https://snocasino.com/gaming/poker","37500 SE North Bend Way, Snoqualmie, WA 98065, Snoqualmie, WA","Snoqualmie","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/snoqualmie-casino/tournaments",No,"URL verified - pending scrape"
"Spokane Tribe Casino","(509) 242-7000","https://spokanetribecasino.com","14300 W SR 2, Airway Heights, 99001, Airway Heights, WA","Airway Heights","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/spokane-tribe-casino/tournaments",No,"URL needs verification"
"Stillaguamish Casino","(360) 474-9740","https://angelofthewinds.com","3438 Stoluckquamish Ln, Arlington, WA 98223, Arlington, WA","Arlington","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/stillaguamish-casino/tournaments",No,"URL needs verification"
"Suquamish Clearwater Casino","(360) 598-8700","https://clearwatercasino.com","15347 Suquamish Way NE, Suquamish, WA 98392, Suquamish, WA","Suquamish","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/suquamish-clearwater-casino/tournaments",No,"URL needs verification"
"Swinomish Casino & Lodge","(360) 293-2691","https://swinomishcasinoandlodge.com/poker","12885 Casino Drive, Anacortes, WA 98221, Anacortes, WA","Anacortes","WA","2:00 PM - Close (Closed Mon) | 2:00 PM - Close","https://www.pokeratlas.com/poker-room/swinomish-casino-and-lodge/tournaments",No,"URL needs verification"
"Wizards Casino","(206) 246-8514","https://wizardscasino.com","14330 1st Ave S, Burien, WA 98168, Burien, WA","Burien","WA","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/wizards-casino/tournaments",No,"URL needs verification"
"Appleton Poker Room","(920) 731-1234","https://appletonpoker.com","1477 Fond Du Lac Rd, Appleton, WI 54911, Appleton, WI","Appleton","WI","Thu-Sun | Thu-Sun","https://www.pokeratlas.com/poker-room/appleton-poker-room/tournaments",No,"URL needs verification"
"Green Bay Poker Room","(920) 494-1234","https://gbpoker.com","2580 S Oneida St, Green Bay, WI 54304, Green Bay, WI","Green Bay","WI","Wed-Sun | Wed-Sun","https://www.pokeratlas.com/poker-room/green-bay-poker-room/tournaments",No,"URL needs verification"
"Ho-Chunk Casino","(608) 356-6210","https://ho-chunk.com","S3214 County Rd BD, Baraboo, WI 53913, Baraboo, WI","Baraboo","WI","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/ho-chunk-gaming-wisconsin-dells/tournaments",No,"URL verified - pending scrape"
"Milwaukee Poker Club","(414) 258-1234","https://mkepoker.com","6332 W Greenfield Ave, Milwaukee, WI 53214, Milwaukee, WI","Milwaukee","WI","Thu-Sun | Thu-Sun","https://www.pokeratlas.com/poker-room/milwaukee-poker-club/tournaments",No,"URL needs verification"
"Oneida Casino","(920) 494-4500","https://oneidacasino.net","2020 Airport Dr, Green Bay, WI 54313, Green Bay, WI","Green Bay","WI","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/oneida-casino/tournaments",No,"URL needs verification"
"Potawatomi Casino","(414) 847-7000","https://paysbig.com","1721 W Canal St, Milwaukee, WI 53233, Milwaukee, WI","Milwaukee","WI","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/potawatomi-casino/tournaments",No,"URL needs verification"
"Potawatomi Hotel & Casino","(414) 847-7883","https://paysbig.com","1721 W Canal St, Milwaukee, WI 53233, Milwaukee, WI","Milwaukee","WI","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/potawatomi-hotel-and-casino/tournaments",No,"URL needs verification"
"Potawatomi Hotel Casino","(414) 847-7883","https://paysbig.com","1721 W Canal St, Milwaukee, WI 53233, Milwaukee, WI","Milwaukee","WI","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/potawatomi-hotel-casino/tournaments",No,"Scrape failed - needs retry"
"Racine Poker Club","(262) 639-1234","https://racinepoker.com","3500 Durand Ave, Racine, WI 53405, Racine, WI","Racine","WI","Fri-Sat | Fri-Sat","https://www.pokeratlas.com/poker-room/racine-poker-club/tournaments",No,"URL needs verification"
"St Croix Casino Turtle Lake","(715) 986-4777","https://stcroixcasino.com","777 US-8, Turtle Lake, WI 54889, Turtle Lake, WI","Turtle Lake","WI","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/st-croix-casino-turtle-lake/tournaments",No,"URL needs verification"
"Hollywood Casino at Charles Town","(304) 725-7001","https://hollywoodcasinocharlestown.com","1 Table Games Way, Charles Town, WV 25414, Charles Town, WV","Charles Town","WV","8am-4am | 24 Hours","https://www.pokeratlas.com/poker-room/hollywood-casino-charles-town-races/tournaments",No,"URL verified - pending scrape"
"Hollywood Casino Charles Town","(800) 795-7001","https://hollywoodcasinocharlestown.com","750 Hollywood Dr, Charles Town, WV 25414, Charles Town, WV","Charles Town","WV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/hollywood-casino-charles-town/tournaments",No,"URL needs verification"
"Mardi Gras Casino WV","(304) 776-1000","https://mardigrascasinowv.com","1 Greyhound Dr, Cross Lanes, WV 25313, Cross Lanes, WV","Cross Lanes","WV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/mardi-gras-casino-resort/tournaments",No,"URL verified - pending scrape"
"Mountaineer Casino","(304) 387-8300","https://mountaineercasino.com","1420 Mountaineer Cir, New Cumberland, WV 26047, New Cumberland, WV","New Cumberland","WV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/mountaineer-casino/tournaments",No,"URL needs verification"
"The Greenbrier Casino","(844) 837-2466","https://greenbrier.com","101 W Main St, White Sulphur Springs, WV 24986, White Sulphur Springs, WV","White Sulphur Springs","WV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/greenbrier/tournaments",No,"URL verified - pending scrape"
"Wheeling Island Casino","(304) 232-5050","https://wheelingisland.com","1 S Stone St, Wheeling, WV 26003, Wheeling, WV","Wheeling","WV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/wheeling-island-hotel-casino-racetrack/tournaments",No,"URL verified - pending scrape"
